datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_direct_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_MX-NE_avg,carbon_intensity_exchange_MX-NE_avg,power_net_import_MX-NO_avg,carbon_intensity_exchange_MX-NO_avg,power_net_import_US-CENT-SWPP_avg,carbon_intensity_exchange_US-CENT-SWPP_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_MX_avg,latest_forecasted_power_net_import_MX-NE_avg,latest_forecasted_power_net_import_MX-NO_avg,latest_forecasted_power_net_import_US-CENT-SWPP_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg
2021-01-02 22:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:13.941494+00:00,1609624800.0,US-TEX-ERCO,299.35,240.15,299.34,,460.86,36916.0,,,1.0,180.0,36737.0,eia.gov,49.18,36.91,49.18,36.91,5133.0,,,5501.0,9945.0,3679.0,3.0,12645.0,,10.0,5108.07,0.0,0.02,5474.56,9896.56,3661.08,3.14,12583.58,0.03,9.96,0.0,0.0,,,1.0,460.86,0.0,,-180.0,299.35,2.88,-0.13,517.85,284.36,271.74,0.01,,,39061.0,,,,,,
2021-01-02 23:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:13.941494+00:00,1609628400.0,US-TEX-ERCO,316.0,254.67,316.0,,460.86,37117.0,,,1.0,133.0,36985.0,eia.gov,52.34,33.83,52.34,33.83,5133.0,,,5798.0,9814.0,2739.0,3.0,13616.0,,14.0,5114.71,0.0,0.02,5777.6,9778.88,2729.21,3.15,13567.44,0.03,13.96,0.0,0.0,,,1.0,460.86,0.0,,-133.0,316.0,1.85,0.08,453.55,283.37,272.11,0.01,,,39188.0,,,,,,
2021-01-03 00:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:20.275036+00:00,1609632000.0,US-TEX-ERCO,346.64,281.93,346.64,,460.86,38876.0,,,1.0,2.0,38875.0,eia.gov,58.17,28.63,58.17,28.63,5132.0,,,6638.0,10645.0,483.0,3.0,15953.0,,22.0,5131.84,0.0,0.02,6638.04,10644.5,483.0,3.16,15952.41,0.03,22.01,0.0,0.0,,,1.0,460.86,0.0,,-2.0,346.64,1.32,0.32,383.06,281.35,271.55,0.02,,,41373.0,,,,,,
2021-01-03 01:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:13.941494+00:00,1609635600.0,US-TEX-ERCO,335.29,273.62,335.29,,460.86,41878.0,,,0.58,2.0,41876.58,eia.gov,55.83,31.92,55.83,31.92,5133.0,,,7191.0,13363.0,0.0,3.0,16169.0,,19.0,5132.81,0.0,0.01,7190.88,13362.39,0.01,3.09,16168.36,0.02,19.0,0.0,0.0,,,0.58,460.86,0.0,,-2.0,335.29,1.06,0.6,0.0,280.55,271.52,0.0,,,43358.0,,,,,,
2021-01-03 02:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:30:19.892325+00:00,1609639200.0,US-TEX-ERCO,311.47,252.86,311.46,,460.86,42705.0,,,1.0,2.0,42704.0,eia.gov,52.04,35.94,52.04,35.94,5133.0,,,6588.0,15305.0,0.0,45.0,15600.0,,34.0,5132.86,0.0,0.02,6588.07,15304.33,0.02,45.16,15599.5,0.03,34.01,0.0,0.0,,,1.0,460.86,0.0,,-2.0,311.47,0.97,0.81,0.0,280.14,271.45,0.0,,,43609.0,,,,,,
2021-01-03 03:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:13.941494+00:00,1609642800.0,US-TEX-ERCO,302.33,245.44,302.32,,460.86,43164.0,,,1.0,2.0,43163.0,eia.gov,50.33,37.78,50.33,37.78,5133.0,,,6548.0,16277.0,0.0,31.0,15161.0,,14.0,5132.86,0.0,0.02,6548.08,16276.29,0.02,31.16,15160.53,0.03,14.01,0.0,0.0,,,1.0,460.86,0.0,,-2.0,302.33,0.83,1.41,0.0,280.2,271.42,0.0,,,43355.0,,,,,,
2021-01-03 04:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:29:32.707800+00:00,1609646400.0,US-TEX-ERCO,300.99,244.72,300.99,,460.86,43039.0,,,0.75,2.0,43037.75,eia.gov,49.89,38.18,49.89,38.18,5132.0,,,6628.0,16412.0,0.0,21.0,14836.0,,10.0,5131.84,0.0,0.01,6627.98,16411.27,0.02,21.12,14835.48,0.02,10.01,0.0,0.0,,,0.75,460.86,0.0,,-2.0,300.99,0.85,1.3,0.0,279.57,271.27,0.0,,,43098.0,,,,,,
2021-01-03 05:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:30:19.892325+00:00,1609650000.0,US-TEX-ERCO,301.02,244.98,301.02,,405.51,42286.0,,,1.93,0.0,42287.93,eia.gov,49.78,38.08,49.78,38.08,5133.0,,,6585.0,16098.0,0.0,4.0,14456.0,,10.0,5133.16,0.0,0.02,6585.69,16098.47,0.02,4.17,14456.37,0.03,10.01,0.0,0.0,,,0.93,460.86,0.0,,1.0,353.85,0.81,1.42,0.0,279.32,271.16,0.0,,,42514.0,,,,,,
2021-01-03 06:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:13.941494+00:00,1609653600.0,US-TEX-ERCO,293.13,238.72,292.8,,356.88,41151.0,,,217.0,0.0,41368.0,eia.gov,48.22,39.34,48.21,39.31,5133.0,,,6320.0,16174.0,0.0,4.0,13510.0,,10.0,5147.8,0.0,0.1,6391.11,16263.83,0.02,9.14,13545.13,0.03,10.84,0.0,0.0,,,1.0,460.86,0.0,,216.0,356.4,0.91,1.65,0.0,279.5,271.17,0.0,,,41839.0,,,,,,
2021-01-03 07:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:20.275036+00:00,1609657200.0,US-TEX-ERCO,284.3,231.61,283.8,,376.13,40351.0,,,218.0,0.0,40569.0,eia.gov,46.51,40.8,46.48,40.8,5133.0,,,6110.0,16436.0,0.0,27.0,12633.0,,12.0,5148.42,0.0,0.1,6184.09,16518.8,0.02,32.11,12672.6,0.05,12.8,0.0,0.0,,,1.0,460.86,0.0,,217.0,375.74,0.92,1.53,0.0,278.94,271.07,0.0,,,40021.0,,,,,,
2021-01-03 08:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:30:19.892325+00:00,1609660800.0,US-TEX-ERCO,284.51,231.56,284.5,,460.86,40142.0,,,0.67,69.0,40073.67,eia.gov,46.67,40.55,46.67,40.55,5133.0,,,6057.0,16272.0,0.0,4.0,12667.0,,9.0,5124.24,0.0,0.01,6046.84,16244.06,0.01,4.1,12645.38,0.02,8.99,0.0,0.0,,,0.67,460.86,0.0,,-69.0,284.51,1.06,1.6,0.0,279.13,271.03,0.0,,,39668.0,,,,,,
2021-01-03 09:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:29:32.707800+00:00,1609664400.0,US-TEX-ERCO,278.81,226.93,278.24,,428.41,39884.0,,,153.0,0.0,40037.0,eia.gov,45.6,41.55,45.54,41.58,5134.0,,,5912.0,16582.0,0.0,3.0,12246.0,,7.0,5144.79,0.0,0.07,5972.09,16629.07,0.02,6.52,12276.87,0.06,7.52,0.0,0.0,,,1.0,460.86,0.0,,152.0,428.19,1.3,1.63,0.0,279.03,271.01,0.0,,,39612.0,,,,,,
2021-01-03 10:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:13.941494+00:00,1609668000.0,US-TEX-ERCO,279.64,227.76,279.02,,426.56,40151.0,,,170.83,0.0,40321.83,eia.gov,45.67,41.57,45.61,41.61,5133.0,,,6006.0,16702.0,0.0,3.0,12297.0,,10.0,5144.73,0.0,0.09,6071.96,16754.29,0.06,7.33,12332.77,0.04,10.54,0.0,0.0,,,0.83,460.86,0.0,,170.0,426.39,1.19,1.44,0.0,278.81,270.98,0.0,,,39909.0,,,,,,
2021-01-03 11:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:20.275036+00:00,1609671600.0,US-TEX-ERCO,283.92,231.69,283.12,,432.91,40617.0,,,217.63,0.0,40834.63,eia.gov,46.25,41.15,46.17,41.19,5133.0,,,6252.0,16729.0,0.0,3.0,12490.0,,10.0,5147.72,0.0,0.09,6337.23,16793.86,0.01,8.52,12536.43,0.02,10.74,0.0,0.0,,,0.63,460.86,0.0,,217.0,432.82,1.13,1.31,0.0,278.64,271.0,0.0,,,40644.0,,,,,,
2021-01-03 12:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:29:32.707800+00:00,1609675200.0,US-TEX-ERCO,299.57,244.81,298.58,,435.34,41602.0,,,302.6,0.0,41904.6,eia.gov,48.99,38.71,48.9,38.76,5133.0,,,6702.0,16121.0,0.0,4.0,13631.0,,11.0,5153.16,0.0,0.12,6820.95,16206.71,0.02,15.32,13696.29,0.04,12.0,0.0,0.0,,,0.6,460.86,0.0,,302.0,435.29,1.22,1.28,0.0,278.53,271.03,0.0,,,41746.0,,,,,,
2021-01-03 13:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:29:32.707800+00:00,1609678800.0,US-TEX-ERCO,312.45,255.4,311.53,,443.83,43004.0,,,300.0,0.0,43304.0,eia.gov,51.35,36.75,51.27,36.79,5133.0,,,7135.0,15793.0,0.0,28.0,14905.0,,10.0,5152.64,0.0,0.12,7257.12,15874.89,0.03,40.29,14967.78,0.05,11.09,0.0,0.0,,,1.0,460.86,0.0,,299.0,443.77,1.08,1.17,0.0,278.31,271.1,0.0,,,43450.0,,,,,,
2021-01-03 14:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:20.275036+00:00,1609682400.0,US-TEX-ERCO,325.91,268.16,325.88,,462.02,44376.0,,,9.0,0.0,44385.0,eia.gov,52.95,35.48,52.95,35.49,5133.0,,,8212.0,15702.0,17.0,28.0,15272.0,,12.0,5133.62,0.0,0.02,8215.73,15703.99,17.03,28.49,15274.05,0.03,12.04,0.0,0.0,,,1.0,460.86,0.0,,8.0,462.17,1.04,1.17,4.71,278.42,271.31,0.0,,,44774.0,,,,,,
2021-01-03 15:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:20.275036+00:00,1609686000.0,US-TEX-ERCO,325.11,267.12,325.11,,460.86,44298.0,,,0.67,0.0,44298.67,eia.gov,52.5,35.92,52.5,35.92,5133.0,,,8271.0,14777.0,1105.0,28.0,14971.0,,13.0,5133.07,0.0,0.01,8271.25,14777.03,1105.01,28.11,14971.15,0.02,13.01,0.0,0.0,,,0.67,460.86,0.0,,0.0,,1.32,1.43,46.53,280.51,271.86,0.0,,,44767.0,,,,,,
2021-01-03 16:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:20.275036+00:00,1609689600.0,US-TEX-ERCO,338.31,276.66,338.3,,460.86,42829.0,,,1.0,16.0,42814.0,eia.gov,54.55,33.47,54.54,33.47,5133.0,,,8213.0,11076.0,3231.0,28.0,15136.0,,12.0,5131.18,0.0,0.02,8210.31,11071.91,3229.81,28.15,15130.58,0.03,12.0,0.0,0.0,,,1.0,460.86,0.0,,-16.0,338.31,1.65,1.61,113.55,282.82,272.35,0.0,,,43189.0,,,,,,
2021-01-03 17:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:30:19.892325+00:00,1609693200.0,US-TEX-ERCO,362.24,296.53,362.24,,460.86,41083.0,,,0.75,170.0,40913.75,eia.gov,58.6,28.91,58.6,28.91,5133.0,,,8392.0,8249.0,3564.0,63.0,15672.0,,10.0,5111.84,0.0,0.01,8357.56,8214.9,3549.27,62.86,15607.32,0.02,9.96,0.0,0.0,,,0.75,460.86,0.0,,-170.0,362.24,1.78,1.75,185.87,284.7,272.76,0.0,,,41593.0,,,,,,
2021-01-03 18:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:30:19.892325+00:00,1609696800.0,US-TEX-ERCO,377.75,309.56,377.74,,460.86,39364.0,,,0.65,153.0,39211.65,eia.gov,61.25,25.71,61.25,25.71,5133.0,,,8365.0,6589.0,3516.0,17.0,15730.0,,14.0,5113.12,0.0,0.01,8332.73,6563.42,3502.35,17.04,15669.01,0.02,13.95,0.0,0.0,,,0.65,460.86,0.0,,-153.0,377.75,2.03,1.87,252.64,286.27,272.96,0.0,,,39664.0,,,,,,
2021-01-03 19:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:20.275036+00:00,1609700400.0,US-TEX-ERCO,385.22,315.42,385.22,,460.86,37794.0,,,0.68,9.0,37785.68,eia.gov,62.72,23.69,62.72,23.69,5133.0,,,8067.0,5508.0,3444.0,3.0,15622.0,,17.0,5131.85,0.0,0.01,8065.34,5506.72,3443.19,3.11,15618.44,0.02,17.0,0.0,0.0,,,0.68,460.86,0.0,,-9.0,385.22,2.29,2.03,629.42,287.45,273.06,0.0,,,38080.0,,,,,,
2021-01-03 20:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:19.989019+00:00,1609704000.0,US-TEX-ERCO,389.91,318.67,389.9,,460.86,36583.0,,,1.0,4.0,36580.0,eia.gov,63.8,22.17,63.8,22.17,5132.0,,,7740.0,4612.0,3497.0,3.0,15581.0,,18.0,5131.54,0.0,0.02,7739.53,4611.54,3496.64,3.16,15579.53,0.03,18.01,0.0,0.0,,,1.0,460.86,0.0,,-4.0,389.91,2.49,2.01,617.93,288.3,273.13,0.0,,,36892.0,,,,,,
2021-01-03 21:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:19.989019+00:00,1609707600.0,US-TEX-ERCO,395.06,322.57,395.06,,460.86,35677.0,,,0.55,4.0,35673.55,eia.gov,64.78,20.83,64.78,20.83,5132.0,,,7572.0,3795.0,3635.0,3.0,15522.0,,18.0,5131.48,0.0,0.01,7571.36,3794.6,3634.6,3.09,15520.39,0.02,18.0,0.0,0.0,,,0.55,460.86,0.0,,-4.0,395.06,2.53,2.03,581.32,288.91,273.46,0.0,,,35938.0,,,,,,
2021-01-03 22:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:20.275036+00:00,1609711200.0,US-TEX-ERCO,397.77,324.69,397.77,,460.86,35344.0,,,0.78,4.0,35340.78,eia.gov,65.33,20.15,65.33,20.15,5132.0,,,7515.0,3495.0,3625.0,3.0,15564.0,,10.0,5131.5,0.0,0.01,7514.45,3494.64,3624.61,3.12,15562.42,0.02,10.0,0.0,0.0,,,0.78,460.86,0.0,,-4.0,397.77,2.22,1.75,529.75,288.81,273.82,0.0,,,35618.0,,,,,,
2021-01-03 23:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:29:32.707800+00:00,1609714800.0,US-TEX-ERCO,423.54,348.19,423.48,,467.35,35584.0,,,46.23,0.0,35630.23,eia.gov,69.59,16.0,69.59,15.98,5132.0,,,8261.0,3291.0,2394.0,3.0,16488.0,,15.0,5136.58,0.13,0.74,8278.93,3293.46,2394.93,9.88,16498.97,1.27,15.34,0.0,0.0,,,42.23,460.86,0.0,,4.0,535.86,1.41,1.59,463.88,287.46,274.49,0.0,,,36051.0,,,,,,
2021-01-04 00:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:19.989019+00:00,1609718400.0,US-TEX-ERCO,459.74,383.32,458.91,,520.11,36621.0,,,501.8,0.0,37122.8,eia.gov,74.63,11.45,74.63,11.35,5133.0,,,9961.0,3747.0,406.0,3.0,17348.0,,23.0,5168.07,0.11,0.79,10189.71,3811.6,406.79,30.13,17489.56,1.22,24.9,0.0,0.0,,,35.8,460.86,0.0,,466.0,524.66,0.99,1.64,392.4,284.79,273.97,0.0,,,37698.0,,,,,,
2021-01-04 01:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:19.989019+00:00,1609722000.0,US-TEX-ERCO,451.8,378.19,451.36,,494.04,39033.0,,,412.5,0.0,39445.5,eia.gov,72.7,14.21,72.74,14.11,5132.0,,,10847.0,5506.0,0.0,3.0,17526.0,,19.0,5159.89,0.03,0.29,11032.57,5583.22,0.19,23.29,17625.2,0.32,20.55,0.0,0.0,,,8.5,460.86,0.0,,404.0,494.74,0.81,1.71,0.0,284.04,273.85,0.0,,,40335.0,,,,,,
2021-01-04 02:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:13.941494+00:00,1609725600.0,US-TEX-ERCO,407.94,339.05,407.77,,444.35,39720.0,,,182.0,0.0,39902.0,eia.gov,66.23,20.88,66.25,20.83,5132.0,,,9532.0,8229.0,0.0,45.0,16762.0,,20.0,5144.03,0.0,0.08,9606.88,8277.82,0.02,53.59,16798.86,0.03,20.69,0.0,0.0,,,1.0,460.86,0.0,,181.0,444.26,0.75,1.85,0.0,283.62,273.84,0.0,,,40998.0,,,,,,
2021-01-04 03:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:30:19.892325+00:00,1609729200.0,US-TEX-ERCO,366.11,301.46,365.83,,402.65,39541.0,,,302.0,0.0,39843.0,eia.gov,60.19,26.88,60.23,26.79,5132.0,,,7923.0,10565.0,0.0,30.0,15875.0,,16.0,5152.14,0.0,0.13,8037.12,10666.16,0.02,43.22,15927.01,0.03,17.17,0.0,0.0,,,1.0,460.86,0.0,,301.0,402.46,0.82,2.11,0.0,283.58,274.16,0.0,,,41098.0,,,,,,
2021-01-04 04:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:30:19.892325+00:00,1609732800.0,US-TEX-ERCO,335.48,275.09,335.11,,382.78,39051.0,,,304.73,0.0,39355.73,eia.gov,55.18,31.73,55.2,31.66,5132.0,,,7040.0,12340.0,0.0,22.0,14506.0,,11.0,5152.92,0.0,0.12,7151.93,12455.27,0.02,31.89,14551.35,0.02,12.2,0.0,0.0,,,0.73,460.86,0.0,,304.0,382.59,1.05,2.04,0.0,283.02,273.99,0.0,,,40615.0,,,,,,
2021-01-04 05:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:29:32.707800+00:00,1609736400.0,US-TEX-ERCO,318.37,262.19,317.94,,370.93,37827.0,,,305.0,0.0,38132.0,eia.gov,51.45,35.04,51.46,34.98,5132.0,,,6909.0,13227.0,0.0,3.0,12547.0,,9.0,5153.25,0.0,0.13,7018.22,13348.85,0.02,11.71,12589.51,0.03,10.27,0.0,0.0,,,1.0,460.86,0.0,,304.0,370.63,1.12,2.15,0.0,283.08,274.28,0.0,,,39533.0,,,,,,
2021-01-04 06:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:19.989019+00:00,1609740000.0,US-TEX-ERCO,299.51,246.7,298.92,,371.56,36517.0,,,301.65,0.0,36818.65,eia.gov,47.98,38.02,47.96,37.99,5133.0,,,6420.0,13869.0,0.0,3.0,11083.0,,9.0,5154.5,0.0,0.13,6525.86,13986.52,0.02,12.27,11129.09,0.02,10.25,0.0,0.0,,,0.65,460.86,0.0,,301.0,371.37,1.31,2.11,0.0,282.77,274.31,0.0,,,38047.0,,,,,,
2021-01-04 07:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:19.989019+00:00,1609743600.0,US-TEX-ERCO,285.31,233.64,285.07,,353.35,35791.0,,,124.0,0.0,35915.0,eia.gov,46.07,39.61,46.07,39.59,5132.0,,,5771.0,14145.0,0.0,26.0,10709.0,,8.0,5140.99,0.0,0.07,5812.46,14196.65,0.02,29.59,10726.67,0.03,8.52,0.0,0.0,,,1.0,460.86,0.0,,123.0,352.48,1.49,1.87,0.0,282.49,274.28,0.0,,,35757.0,,,,,,
2021-01-04 08:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:30:19.892325+00:00,1609747200.0,US-TEX-ERCO,286.31,234.2,286.25,,357.05,35564.0,,,30.73,0.0,35594.73,eia.gov,46.4,39.17,46.4,39.17,5133.0,,,5691.0,13925.0,0.0,5.0,10801.0,,9.0,5135.23,0.0,0.02,5701.35,13937.6,0.02,5.89,10805.46,0.02,9.13,0.0,0.0,,,0.73,460.86,0.0,,30.0,354.51,1.6,1.62,0.0,282.29,274.28,0.0,,,35264.0,,,,,,
2021-01-04 09:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:13.941494+00:00,1609750800.0,US-TEX-ERCO,294.08,241.05,293.97,,351.18,35580.0,,,67.73,0.0,35647.73,eia.gov,47.59,38.0,47.59,37.98,5133.0,,,5912.0,13512.0,0.0,3.0,11012.0,,8.0,5137.86,0.0,0.04,5934.44,13540.56,0.02,4.82,11021.68,0.02,8.29,0.0,0.0,,,0.73,460.86,0.0,,67.0,349.98,1.56,1.32,0.0,282.18,274.11,0.0,,,35298.0,,,,,,
2021-01-04 10:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:29:32.707800+00:00,1609754400.0,US-TEX-ERCO,297.71,243.65,297.65,,332.55,36124.0,,,68.0,0.0,36192.0,eia.gov,48.45,37.35,48.46,37.34,5132.0,,,5948.0,13484.0,0.0,3.0,11548.0,,9.0,5136.8,0.0,0.04,5968.93,13514.35,0.02,4.78,11557.73,0.03,9.31,0.0,0.0,,,1.0,460.86,0.0,,67.0,330.63,1.59,0.99,0.0,282.02,274.09,0.0,,,35893.0,,,,,,
2021-01-04 11:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:20.275036+00:00,1609758000.0,US-TEX-ERCO,304.48,248.41,304.45,,317.3,37306.0,,,84.0,0.0,37390.0,eia.gov,50.11,36.15,50.12,36.12,5132.0,,,6012.0,13473.0,0.0,3.0,12677.0,,9.0,5137.62,0.0,0.05,6036.48,13512.11,0.02,5.63,12688.69,0.03,9.37,0.0,0.0,,,1.0,460.86,0.0,,83.0,315.57,1.56,0.58,0.0,281.85,274.07,0.0,,,37322.0,,,,,,
2021-01-04 12:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:20.275036+00:00,1609761600.0,US-TEX-ERCO,311.99,253.4,311.98,,460.86,39846.0,,,1.0,25.0,39822.0,eia.gov,52.09,35.03,52.09,35.03,5131.0,,,6192.0,13955.0,0.0,3.0,14556.0,,9.0,5127.88,0.0,0.02,6188.49,13946.29,0.02,3.16,14547.1,0.03,9.0,0.0,0.0,,,1.0,460.86,0.0,,-25.0,311.99,1.48,0.15,0.0,281.67,274.05,0.0,,,40146.0,,,,,,
2021-01-04 13:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:29:32.707800+00:00,1609765200.0,US-TEX-ERCO,323.47,261.96,323.52,,284.21,43169.0,,,54.0,0.0,43223.0,eia.gov,54.65,33.47,54.67,33.44,5132.0,,,6604.0,14409.0,0.0,28.0,16986.0,,10.0,5135.31,0.0,0.03,6617.21,14435.19,0.02,30.96,16994.0,0.03,10.24,0.0,0.0,,,1.0,460.86,0.0,,53.0,280.88,1.41,-0.08,0.0,281.5,273.96,0.0,,,44146.0,,,,,,
2021-01-04 14:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:20.275036+00:00,1609768800.0,US-TEX-ERCO,343.02,277.98,343.02,,460.86,45603.0,,,1.0,242.0,45362.0,eia.gov,58.26,30.48,58.26,30.48,5132.0,,,7289.0,13864.0,8.0,29.0,19267.0,,14.0,5104.87,0.0,0.02,7250.7,13790.48,7.98,29.0,19164.99,0.03,13.93,0.0,0.0,,,1.0,460.86,0.0,,-242.0,343.02,1.32,-0.39,4.46,281.58,274.13,0.0,,,45940.0,,,,,,
2021-01-04 15:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:30:19.892325+00:00,1609772400.0,US-TEX-ERCO,352.6,286.2,352.6,,460.86,45359.0,,,0.67,298.0,45061.67,eia.gov,59.35,29.34,59.35,29.34,5131.0,,,7743.0,12175.0,1106.0,28.0,19166.0,,10.0,5097.36,0.0,0.01,7692.38,12095.05,1098.75,27.92,19040.24,0.02,9.94,0.0,0.0,,,0.67,460.86,0.0,,-298.0,352.6,1.33,-0.57,44.3,283.69,274.81,0.0,,,44856.0,,,,,,
2021-01-04 16:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:30:19.892325+00:00,1609776000.0,US-TEX-ERCO,340.25,273.85,340.31,,308.69,43329.0,,,86.0,0.0,43415.0,eia.gov,57.16,31.01,57.19,30.97,5131.0,,,6914.0,10129.0,3263.0,28.0,17855.0,,9.0,5136.54,0.0,0.05,6937.02,10166.93,3263.47,32.81,17868.74,0.03,9.4,0.0,0.0,,,1.0,460.86,0.0,,85.0,306.9,1.15,-1.13,110.08,286.09,275.12,0.0,,,43597.0,,,,,,
2021-01-04 17:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:20.275036+00:00,1609779600.0,US-TEX-ERCO,343.0,276.14,342.99,,460.86,41945.0,,,1.0,115.0,41831.0,eia.gov,57.45,30.32,57.45,30.32,5132.0,,,6832.0,9112.0,3542.0,63.0,17252.0,,12.0,5118.03,0.0,0.02,6813.65,9087.07,3532.31,62.98,17204.93,0.03,11.97,0.0,0.0,,,1.0,460.86,0.0,,-115.0,343.0,0.99,-1.44,182.64,287.82,275.28,0.0,,,42186.0,,,,,,
2021-01-04 18:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:19.989019+00:00,1609783200.0,US-TEX-ERCO,350.69,282.8,350.68,,460.86,40643.0,,,1.0,72.0,40572.0,eia.gov,58.67,28.71,58.67,28.71,5130.0,,,6839.0,8160.0,3461.0,48.0,16985.0,,20.0,5121.01,0.0,0.02,6827.26,8145.59,3454.89,48.07,16955.14,0.03,19.97,0.0,0.0,,,1.0,460.86,0.0,,-72.0,350.69,1.0,-1.56,248.18,289.18,275.11,0.0,,,40664.0,,,,,,
2021-01-04 19:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:30:19.892325+00:00,1609786800.0,US-TEX-ERCO,354.13,285.82,354.13,,460.86,39687.0,,,0.95,14.0,39673.95,eia.gov,59.2,27.88,59.2,27.88,5131.0,,,6789.0,7655.0,3405.0,3.0,16688.0,,16.0,5129.29,0.0,0.02,6786.97,7652.34,3403.82,3.15,16682.33,0.03,16.0,0.0,0.0,,,0.95,460.86,0.0,,-14.0,354.13,0.58,-1.69,622.15,290.1,275.42,0.0,,,39470.0,,,,,,
