datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_direct_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_JP-CB_avg,carbon_intensity_exchange_JP-CB_avg,power_net_import_JP-TH_avg,carbon_intensity_exchange_JP-TH_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_JP-CB_avg,latest_forecasted_power_net_import_JP-TH_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg
2021-11-11 18:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:13.941494+00:00,1636653600.0,JP-TK,580.52,487.0,604.27,,460.86,21302.42,,,4229.17,1053.25,24478.33,electricityMap Estimation,87.85,10.46,92.39,7.61,0.0,0.0,283.9,8843.14,99.97,0.0,1237.36,9498.19,1339.87,0.0,413.58,12.49,343.18,10019.12,289.32,89.07,1826.96,10047.05,1406.24,31.33,0.0,0.0,,,-1053.25,580.52,4229.17,460.86,3.33,0.4,0.0,284.6,277.99,0.07,,,,-1057.0,4070.0,,
2021-11-11 19:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:13.941494+00:00,1636657200.0,JP-TK,582.36,488.48,604.5,,460.86,22016.0,,,4011.67,1056.0,24971.67,electricityMap Estimation,88.19,10.23,92.43,7.57,0.0,0.0,293.52,9142.9,94.83,0.0,1279.3,9820.16,1385.29,0.0,392.59,11.86,349.0,10234.54,274.64,84.55,1835.53,10314.67,1444.55,29.74,0.0,0.0,,,-1056.0,582.37,4011.67,460.86,3.13,0.5,0.0,284.42,277.83,0.0,,,,-1036.0,4160.0,,
2021-11-11 20:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:30:19.892325+00:00,1636660800.0,JP-TK,582.56,488.65,604.6,,460.86,22987.08,,,4162.5,1057.92,26091.67,electricityMap Estimation,88.23,10.21,92.44,7.56,0.0,0.0,306.52,9547.72,95.32,0.0,1335.94,10254.96,1446.62,0.0,408.03,12.32,364.61,10695.8,282.48,87.87,1915.94,10783.43,1510.26,30.91,0.0,0.0,,,-1057.92,582.56,4162.5,460.86,3.02,1.02,0.0,284.22,277.58,0.0,,,,-1058.0,4040.0,,
2021-11-11 21:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:13.941494+00:00,1636664400.0,JP-TK,579.84,485.98,599.17,,460.86,25239.83,,,4101.67,1046.5,28295.0,electricityMap Estimation,87.83,10.74,91.54,8.46,0.0,0.0,333.29,10381.85,107.79,240.36,1452.66,11150.87,1573.01,0.0,403.45,12.19,390.66,11514.61,292.68,318.67,2025.8,11670.81,1635.57,30.57,0.0,0.0,,,-1046.5,579.84,4101.67,460.86,3.18,1.73,0.0,284.19,277.31,0.0,,,,-1058.0,4330.0,,
2021-11-11 22:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:29:32.707800+00:00,1636668000.0,JP-TK,552.84,461.55,567.55,,460.86,26390.58,,,4222.5,973.08,29640.0,electricityMap Estimation,83.38,15.21,86.33,13.67,0.0,0.0,328.62,10236.28,124.39,1723.53,1432.29,10994.52,1550.95,0.0,417.01,12.6,389.76,11464.45,315.51,1758.55,2032.72,11593.51,1624.3,31.59,0.0,0.0,,,-973.08,552.85,4222.5,460.86,3.42,2.33,6.36,284.32,277.67,0.0,,,,-1042.0,4120.0,,
2021-11-11 23:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:19.989019+00:00,1636671600.0,JP-TK,510.84,423.6,519.0,,460.86,27917.0,,,4558.33,1054.5,31420.83,electricityMap Estimation,76.44,22.13,78.31,21.69,0.0,0.0,315.34,9822.71,139.71,4226.2,1374.42,10550.32,1488.29,0.0,449.86,13.59,382.33,11179.69,345.61,4185.85,2026.63,11230.94,1572.27,34.08,0.0,0.0,,,-1054.5,510.84,4558.33,460.86,3.81,2.53,40.43,285.82,278.32,0.0,,,,-1020.0,4480.0,,
2021-11-12 00:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:30:19.892325+00:00,1636675200.0,JP-TK,492.73,407.2,497.85,,460.86,29514.58,,,4738.33,1054.58,33198.33,electricityMap Estimation,73.45,25.13,74.82,25.18,0.0,0.0,318.52,9921.76,154.51,5571.51,1388.28,10656.71,1503.3,0.0,468.43,14.15,389.13,11361.42,368.88,5500.84,2071.15,11394.05,1594.79,35.49,0.0,0.0,,,-1054.58,492.73,4738.33,460.86,4.29,2.5,87.54,286.79,278.73,0.02,,,,-1058.0,4400.0,,
2021-11-12 01:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:19.989019+00:00,1636678800.0,JP-TK,483.23,398.45,486.48,,460.86,30048.0,,,4372.5,1057.17,33363.33,electricityMap Estimation,71.93,26.77,72.94,27.06,0.0,0.0,316.16,9848.1,175.27,6260.76,1377.98,10577.59,1492.14,0.0,432.3,13.06,380.66,11156.16,372.12,6161.55,2005.3,11235.98,1573.45,32.75,0.0,0.0,,,-1057.17,483.23,4372.5,460.86,4.73,2.77,437.72,287.33,279.05,0.05,,,,-1052.0,4850.0,,
2021-11-12 02:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:13.941494+00:00,1636682400.0,JP-TK,480.56,395.79,482.99,,460.86,30559.67,,,3766.67,1058.83,33267.5,electricityMap Estimation,71.56,27.32,72.37,27.63,0.0,0.0,319.01,9936.83,187.2,6547.77,1390.39,10672.89,1505.58,0.0,372.35,11.25,373.08,11017.5,355.61,6425.98,1924.28,11190.58,1568.65,28.21,0.0,0.0,,,-1058.83,480.56,3766.67,460.86,5.2,2.49,487.46,287.81,279.0,0.16,,,,-1057.0,3900.0,,
2021-11-12 03:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:29:32.707800+00:00,1636686000.0,JP-TK,480.12,395.58,482.73,,460.86,29298.83,,,3970.83,1012.17,32257.5,electricityMap Estimation,71.46,27.33,72.33,27.67,0.0,0.0,305.7,9522.43,224.65,6243.05,1332.41,10227.8,1442.79,0.0,392.71,11.86,363.81,10695.74,401.53,6137.68,1900.18,10809.84,1514.4,29.75,0.0,0.0,,,-1012.17,480.12,3970.83,460.86,6.2,2.35,504.82,288.25,278.14,0.3,,,,-1061.0,3890.0,,
2021-11-12 04:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:30:19.892325+00:00,1636689600.0,JP-TK,502.65,415.66,507.34,,460.86,30823.92,,,3464.17,984.75,33303.33,electricityMap Estimation,75.24,23.73,76.39,23.61,0.0,0.0,339.67,10580.42,213.33,5242.81,1480.44,11364.15,1603.09,0.0,343.22,10.37,388.83,11555.13,367.76,5166.11,1969.57,11818.35,1657.99,26.0,0.0,0.0,,,-984.75,502.66,3464.17,460.86,6.12,1.77,491.8,288.2,277.84,0.31,,,,-1003.0,3620.0,,
2021-11-12 05:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:29:32.707800+00:00,1636693200.0,JP-TK,523.49,434.44,530.16,,460.86,30594.58,,,3257.5,1057.08,32795.0,electricityMap Estimation,78.7,20.32,80.16,19.84,0.0,0.0,353.77,11019.6,205.68,3968.13,1541.89,11835.87,1669.64,0.0,321.9,9.72,397.98,11874.7,349.84,3913.53,1992.37,12198.4,1712.17,24.39,0.0,0.0,,,-1057.08,523.5,3257.5,460.86,6.18,0.43,477.05,287.66,276.83,0.38,,,,-1043.0,3750.0,,
2021-11-12 06:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:19.989019+00:00,1636696800.0,JP-TK,545.06,453.94,554.05,,460.86,30567.58,,,3261.67,1046.75,32782.5,electricityMap Estimation,82.26,16.76,84.1,15.9,0.0,0.0,370.84,11551.41,194.63,2677.11,1616.31,12407.07,1750.21,0.0,322.4,9.74,414.71,12395.07,339.43,2663.7,2065.7,12756.45,1790.88,24.43,0.0,0.0,,,-1046.75,545.07,3261.67,460.86,5.92,0.48,440.19,287.18,276.38,0.42,,,,-1060.0,2950.0,,
2021-11-12 07:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:29:32.707800+00:00,1636700400.0,JP-TK,585.94,490.85,598.66,,460.8,30809.75,,,2985.0,75.58,33719.17,electricityMap Estimation,89.03,10.03,91.47,8.53,0.0,0.0,406.52,12662.68,192.2,257.29,1771.8,13600.66,1918.59,0.0,317.38,9.59,458.33,13762.0,339.41,323.96,2251.8,14233.31,1999.35,24.05,0.0,0.0,,,-75.58,535.43,2985.0,460.86,5.88,0.18,106.89,286.25,276.46,0.01,,,,-1036.0,3480.0,,
2021-11-12 08:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:13.941494+00:00,1636704000.0,JP-TK,591.37,495.64,603.53,,460.86,32212.0,,,3000.83,797.83,34415.0,electricityMap Estimation,89.95,9.18,92.27,7.73,0.0,0.0,428.75,13355.14,191.51,0.0,1868.69,14344.41,2023.51,0.0,299.09,9.03,470.38,14167.04,327.1,64.41,2289.68,14699.93,2065.66,22.66,0.0,0.0,,,-797.83,591.27,3000.83,460.86,5.86,0.28,58.81,285.39,275.98,0.02,,,,-47.0,2780.0,,
2021-11-12 09:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:30:19.892325+00:00,1636707600.0,JP-TK,591.64,495.87,603.9,,460.86,32062.25,,,3007.5,1052.25,34017.5,electricityMap Estimation,89.99,9.14,92.33,7.67,0.0,0.0,427.03,13301.46,170.46,0.0,1861.18,14286.75,2015.37,0.0,297.56,8.99,465.29,14010.91,304.55,64.08,2266.27,14534.88,2042.42,22.54,0.0,0.0,,,-1052.25,591.64,3007.5,460.86,5.3,0.83,40.7,285.26,275.97,0.02,,,,-1018.0,3140.0,,
2021-11-12 10:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:30:19.892325+00:00,1636711200.0,JP-TK,590.66,495.09,603.88,,460.86,30930.58,,,3150.83,1055.58,33025.83,electricityMap Estimation,89.8,9.26,92.33,7.67,0.0,0.0,411.94,12831.59,165.37,0.0,1795.43,13782.07,1944.18,0.0,311.43,9.41,452.64,13594.39,305.94,67.07,2222.24,14063.56,1975.56,23.6,0.0,0.0,,,-1055.58,590.66,3150.83,460.86,5.22,0.45,29.4,284.66,275.83,0.02,,,,-1056.0,2900.0,,
2021-11-12 11:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:30:19.892325+00:00,1636714800.0,JP-TK,591.62,495.87,604.14,,460.86,29918.42,,,2864.17,1057.58,31725.0,electricityMap Estimation,89.98,9.13,92.37,7.63,0.0,0.0,398.63,12417.03,147.15,0.0,1737.43,13336.81,1881.37,0.0,282.72,8.54,434.3,13069.72,274.66,60.89,2119.32,13549.6,1903.83,21.42,0.0,0.0,,,-1057.58,591.62,2864.17,460.86,4.76,0.36,24.42,284.55,276.28,0.02,,,,-1058.0,3120.0,,
2021-11-12 12:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:30:19.892325+00:00,1636718400.0,JP-TK,591.69,495.95,604.6,,460.86,28378.58,,,2800.0,1056.92,30121.67,electricityMap Estimation,89.97,9.11,92.44,7.56,0.0,0.0,378.41,11787.02,117.84,0.0,1649.27,12660.13,1785.91,0.0,275.92,8.33,412.94,12415.39,242.92,59.42,2020.77,12858.54,1806.52,20.91,0.0,0.0,,,-1056.92,591.69,2800.0,460.86,3.94,-0.06,20.35,284.26,276.57,0.03,,,,-1057.0,2660.0,,
2021-11-12 13:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:19.989019+00:00,1636722000.0,JP-TK,589.32,494.07,604.98,,460.86,26761.58,,,3261.67,1057.42,28965.83,electricityMap Estimation,89.51,9.38,92.5,7.5,0.0,0.0,357.07,11122.53,94.03,0.0,1556.3,11946.42,1685.23,0.0,320.97,9.7,399.59,11926.58,240.87,69.12,1998.68,12255.73,1720.28,24.32,0.0,0.0,,,-1057.42,589.32,3261.67,460.86,3.14,-0.02,0.0,284.03,276.73,0.01,,,,-1058.0,3340.0,,
2021-11-12 14:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:13.941494+00:00,1636725600.0,JP-TK,588.44,493.37,605.09,,460.86,25599.14,,,3340.83,1057.83,27882.14,electricityMap Estimation,89.34,9.49,92.52,7.48,0.0,0.0,341.63,10641.38,85.2,0.0,1488.97,11429.63,1612.33,0.0,328.31,9.92,385.5,11475.52,235.67,70.7,1943.11,11758.59,1649.96,24.87,0.0,0.0,,,-1057.83,588.44,3340.83,460.86,2.8,-0.03,0.0,283.82,276.68,0.01,,,,-1058.0,3250.0,,
2021-11-12 15:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:20.275036+00:00,1636729200.0,JP-TK,586.49,491.79,604.66,,460.86,23060.55,,,3335.83,1060.33,25336.05,electricityMap Estimation,88.98,9.73,92.45,7.55,0.0,0.0,307.53,9579.23,93.22,0.0,1340.35,10288.81,1451.4,0.0,326.61,9.87,351.24,10411.13,242.27,70.34,1792.43,10618.29,1489.14,24.75,0.0,0.0,,,-1060.33,586.52,3335.83,460.86,3.11,-0.04,0.0,283.49,276.06,0.03,,,,-1058.0,3500.0,,
2021-11-12 16:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:30:19.892325+00:00,1636732800.0,JP-TK,587.21,492.37,604.57,,460.86,22211.25,,,3051.67,1059.58,24203.33,electricityMap Estimation,89.12,9.65,92.44,7.56,0.0,0.0,296.16,9225.03,93.17,0.0,1290.79,9908.36,1397.73,0.0,298.22,9.01,334.93,9949.11,228.77,64.22,1698.6,10171.08,1426.82,22.59,0.0,0.0,,,-1059.58,587.21,3051.67,460.86,3.08,-0.42,0.0,283.45,276.47,0.04,,,,-1060.0,2950.0,,
2021-11-12 17:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:13.941494+00:00,1636736400.0,JP-TK,584.98,490.58,604.61,,460.86,21683.33,,,3430.0,1057.5,24055.83,electricityMap Estimation,88.69,9.92,92.44,7.56,0.0,0.0,289.14,9006.43,89.37,0.0,1260.21,9673.57,1364.61,0.0,335.13,10.12,334.49,9875.69,242.38,72.17,1726.26,10028.48,1405.72,25.39,0.0,0.0,,,-1057.5,584.98,3430.0,460.86,2.89,-0.66,0.0,283.01,276.02,0.15,,,,-1057.0,3310.0,,
2021-11-12 18:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:29:32.707800+00:00,1636740000.0,JP-TK,586.69,491.97,604.89,,460.86,22231.75,,,3215.0,1057.58,24389.17,electricityMap Estimation,89.01,9.7,92.49,7.51,0.0,0.0,296.59,9238.53,81.31,0.0,1292.68,9922.86,1399.78,0.0,314.3,9.49,338.22,10025.49,224.96,67.69,1725.82,10225.34,1434.04,23.81,0.0,0.0,,,-1057.58,586.69,3215.0,460.86,2.51,-0.82,0.0,282.78,275.97,0.2,,,,-1059.0,3270.0,,
2021-11-12 19:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:13.941494+00:00,1636743600.0,JP-TK,587.6,492.69,604.89,,460.86,22510.75,,,3070.0,1057.42,24523.33,electricityMap Estimation,89.18,9.59,92.48,7.52,0.0,0.0,300.31,9354.39,82.51,0.0,1308.89,10047.31,1417.33,0.0,300.2,9.07,339.43,10086.09,219.53,64.65,1719.8,10314.79,1447.04,22.74,0.0,0.0,,,-1057.42,587.6,3070.0,460.86,2.46,-1.09,0.0,282.47,276.03,0.05,,,,-1058.0,3160.0,,
2021-11-12 20:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:29:32.707800+00:00,1636747200.0,JP-TK,586.61,491.91,604.97,,460.86,22761.75,,,3323.33,1057.58,25027.5,electricityMap Estimation,88.99,9.71,92.5,7.5,0.0,0.0,303.7,9460.08,80.12,0.0,1323.68,10160.82,1433.34,0.0,325.24,9.82,347.22,10288.2,229.02,70.04,1773.81,10488.62,1470.89,24.64,0.0,0.0,,,-1057.58,586.61,3323.33,460.86,2.28,-1.23,0.0,282.28,275.92,0.12,,,,-1058.0,3220.0,,
2021-11-12 21:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:30:19.892325+00:00,1636750800.0,JP-TK,582.12,487.71,598.37,,460.86,23861.42,,,3198.33,1058.08,26001.67,electricityMap Estimation,88.28,10.51,91.41,8.59,0.0,0.0,314.63,9800.34,86.6,277.36,1371.29,10526.3,1484.9,0.0,313.48,9.47,356.13,10584.97,229.86,334.02,1803.26,10827.68,1519.03,23.75,0.0,0.0,,,-1058.08,582.13,3198.33,460.86,2.69,-0.96,0.0,282.51,275.93,0.21,,,,-1059.0,3500.0,,
2021-11-12 22:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:19.989019+00:00,1636754400.0,JP-TK,550.23,459.14,564.44,,460.86,23943.25,,,3809.17,1057.42,26695.0,electricityMap Estimation,82.95,15.65,85.81,14.19,0.0,0.0,296.35,9231.09,86.63,1724.01,1291.64,9914.88,1398.65,0.0,373.76,11.29,349.22,10271.7,258.17,1738.79,1821.37,10387.11,1455.27,28.32,0.0,0.0,,,-1057.42,550.25,3809.17,460.86,2.45,-1.47,5.94,282.52,276.02,0.23,,,,-1058.0,2890.0,,
2021-11-12 23:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:13.941494+00:00,1636758000.0,JP-TK,495.1,409.59,501.48,,460.86,24090.42,,,4493.33,1007.08,27576.67,electricityMap Estimation,73.77,24.63,75.41,24.59,0.0,0.0,262.05,8162.61,98.77,4420.83,1142.14,8767.25,1236.76,0.0,442.25,13.36,328.72,9522.36,302.17,4360.18,1786.91,9463.99,1323.22,33.51,0.0,0.0,,,-1007.08,495.13,4493.33,460.86,2.83,-1.72,38.14,284.17,276.31,0.33,,,,-1058.0,4260.0,,
2021-11-13 00:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:29:32.707800+00:00,1636761600.0,JP-TK,469.13,386.33,470.85,,460.86,24176.75,,,5034.17,795.08,28415.83,electricityMap Estimation,69.42,28.82,70.35,29.65,0.0,0.0,245.34,7642.24,97.94,5755.65,1069.32,8208.33,1157.92,0.0,499.52,15.09,324.41,9295.15,328.95,5706.54,1813.98,9121.04,1273.31,37.85,0.0,0.0,,,-795.08,469.13,5034.17,460.86,2.48,-2.15,88.38,285.11,275.78,0.36,,,,-1020.0,4800.0,,
2021-11-13 01:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:13.941494+00:00,1636765200.0,JP-TK,448.12,367.45,445.35,,460.79,23264.75,,,5000.25,0.0,28265.0,electricityMap Estimation,65.93,32.24,66.14,33.86,0.0,0.0,221.95,6913.5,85.59,6603.25,967.36,7425.61,1047.5,0.0,518.75,15.67,310.18,8820.68,327.95,6690.68,1767.36,8578.21,1196.22,39.3,0.0,0.0,,,202.75,456.7,4797.5,460.86,1.83,-2.14,484.44,285.93,275.5,0.0,,,,-545.0,5040.0,,
2021-11-13 02:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:13.941494+00:00,1636768800.0,JP-TK,442.1,361.7,438.54,,460.8,23579.67,,,4493.67,0.0,28073.33,electricityMap Estimation,65.01,33.36,65.01,34.99,0.0,0.0,221.13,6887.9,82.1,6983.02,963.78,7398.12,1043.62,0.0,458.35,13.84,299.81,8595.5,296.52,7081.73,1673.77,8440.65,1178.43,34.73,0.0,0.0,,,233.67,459.61,4260.0,460.86,1.38,-2.29,531.51,286.59,275.43,0.01,,,,665.0,4360.0,,
2021-11-13 03:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:19.989019+00:00,1636772400.0,JP-TK,443.35,362.92,439.82,,460.8,22988.67,,,4649.67,0.0,27638.33,electricityMap Estimation,65.18,33.11,65.22,34.78,0.0,0.0,216.27,6736.57,61.2,6775.77,942.6,7235.57,1020.69,0.0,474.27,14.33,297.68,8503.44,283.07,6877.9,1677.25,8314.29,1160.18,35.93,0.0,0.0,,,238.0,459.61,4411.67,460.86,0.81,-1.48,558.94,287.18,274.89,0.02,,,,267.0,4210.0,,
2021-11-13 04:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:29:32.707800+00:00,1636776000.0,JP-TK,462.91,380.72,463.36,,460.79,22755.75,,,4792.58,0.0,27548.33,electricityMap Estimation,68.39,29.84,69.11,30.89,0.0,0.0,226.85,7066.14,72.63,5741.23,988.71,7589.56,1070.63,0.0,488.84,14.77,310.76,8887.32,301.32,5846.5,1745.94,8701.44,1214.4,37.04,0.0,0.0,,,270.92,459.61,4521.67,460.86,0.78,-2.12,545.26,287.16,275.53,0.06,,,,552.0,4560.0,,
2021-11-13 05:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:30:19.892325+00:00,1636779600.0,JP-TK,481.98,397.64,485.83,,460.86,23508.17,,,4277.5,427.33,27358.33,electricityMap Estimation,71.61,26.82,72.82,27.18,0.0,0.0,246.92,7691.36,57.57,5009.66,1076.2,8261.09,1165.36,0.0,430.13,12.99,316.9,9173.8,257.89,5024.13,1725.69,9110.53,1273.68,32.59,0.0,0.0,,,-427.33,481.76,4277.5,460.86,-0.27,-1.46,526.26,287.42,275.46,0.06,,,,64.0,4940.0,,
2021-11-13 06:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:20.275036+00:00,1636783200.0,JP-TK,515.73,427.65,523.26,,460.86,25112.42,,,3448.33,971.58,27589.17,electricityMap Estimation,77.3,21.47,79.0,21.0,0.0,0.0,286.15,8913.46,52.77,3688.58,1247.2,9573.72,1350.52,0.0,339.77,10.26,334.74,9876.04,209.92,3636.26,1731.08,10020.83,1404.51,25.74,0.0,0.0,,,-971.58,515.73,3448.33,460.86,-0.66,-1.0,488.67,287.11,275.85,0.06,,,,-719.0,3640.0,,
2021-11-13 07:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:20.275036+00:00,1636786800.0,JP-TK,568.77,475.48,582.24,,460.86,26422.75,,,3296.67,1060.25,28659.17,electricityMap Estimation,86.1,12.77,88.73,11.27,0.0,0.0,338.21,10534.83,52.08,1112.2,1474.06,11315.18,1596.19,0.0,324.27,9.79,381.8,11367.03,201.92,1142.35,1923.77,11649.05,1634.61,24.57,0.0,0.0,,,-1060.25,568.78,3296.67,460.86,-1.01,-0.56,133.08,286.17,276.7,0.0,,,,-1059.0,3510.0,,
2021-11-13 08:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:29:32.707800+00:00,1636790400.0,JP-TK,591.99,496.26,606.02,,460.86,28350.33,,,3033.33,1022.83,30360.83,electricityMap Estimation,89.98,9.03,92.66,7.34,0.0,0.0,378.93,11803.47,50.15,0.0,1651.58,12677.8,1788.4,0.0,299.31,9.04,417.96,12533.88,188.54,64.46,2061.39,12945.42,1818.15,22.68,0.0,0.0,,,-1022.83,591.99,3033.33,460.86,-1.0,-0.25,71.94,284.95,276.38,0.0,,,,-1060.0,3080.0,,
2021-11-13 09:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:19.989019+00:00,1636794000.0,JP-TK,591.8,496.11,606.03,,460.86,28578.33,,,3105.83,1046.67,30637.5,electricityMap Estimation,89.95,9.05,92.66,7.34,0.0,0.0,381.99,11898.75,49.69,0.0,1664.91,12780.14,1802.84,0.0,306.33,9.25,421.96,12646.91,191.36,65.97,2084.42,13054.7,1833.38,23.21,0.0,0.0,,,-1046.67,591.81,3105.83,460.86,-1.0,-0.04,47.83,284.75,276.72,0.0,,,,-895.0,3140.0,,
2021-11-13 10:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:30:19.892325+00:00,1636797600.0,JP-TK,590.55,495.11,606.03,,460.86,28015.58,,,3344.17,1058.92,30300.83,electricityMap Estimation,89.71,9.2,92.66,7.34,0.0,0.0,374.47,11664.37,48.91,0.0,1632.11,12528.39,1767.33,0.0,329.59,9.96,418.4,12498.37,201.44,70.98,2087.54,12855.0,1804.59,24.97,0.0,0.0,,,-1058.92,590.55,3344.17,460.86,-0.83,0.46,35.97,284.26,276.46,0.0,,,,-1059.0,3160.0,,
2021-11-13 11:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:13.941494+00:00,1636801200.0,JP-TK,590.05,494.7,605.92,,460.86,27233.67,,,3345.0,1058.67,29520.0,electricityMap Estimation,89.62,9.27,92.65,7.35,0.0,0.0,363.95,11336.69,52.64,0.0,1586.26,12176.44,1717.68,0.0,329.38,9.95,407.89,12171.29,204.91,70.93,2041.56,12504.05,1755.09,24.96,0.0,0.0,,,-1058.67,590.05,3345.0,460.86,-0.89,0.79,28.7,284.42,276.85,0.01,,,,-1058.0,3360.0,,
2021-11-13 12:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:30:19.892325+00:00,1636804800.0,JP-TK,589.96,494.62,605.75,,460.86,26087.08,,,3191.67,1059.58,28219.17,electricityMap Estimation,89.61,9.28,92.62,7.38,0.0,0.0,348.53,10856.3,57.85,0.0,1519.05,11660.47,1644.89,0.0,313.77,9.48,389.77,11632.36,202.54,67.57,1950.11,11952.15,1677.65,23.77,0.0,0.0,,,-1059.58,589.96,3191.67,460.86,-0.54,1.4,23.91,284.38,277.04,0.01,,,,-1059.0,3100.0,,
2021-11-13 13:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:29:32.707800+00:00,1636808400.0,JP-TK,588.68,493.6,605.67,,460.86,24874.0,,,3305.0,1059.0,27120.0,electricityMap Estimation,89.37,9.44,92.61,7.39,0.0,0.0,332.27,10350.05,58.55,0.0,1448.21,11116.72,1568.19,0.0,324.44,9.8,375.48,11169.79,208.12,69.87,1896.35,11436.88,1604.68,24.58,0.0,0.0,,,-1059.0,588.69,3305.0,460.86,-0.25,1.52,0.0,284.25,277.19,0.0,,,,-1059.0,3280.0,,
2021-11-13 14:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:20.275036+00:00,1636812000.0,JP-TK,588.23,493.23,605.67,,460.86,23992.71,,,3285.0,964.67,26313.05,electricityMap Estimation,89.28,9.49,92.61,7.39,0.0,0.0,320.5,9983.32,56.55,0.0,1396.89,10722.82,1512.62,0.0,323.26,9.76,364.65,10834.4,205.78,69.62,1848.21,11078.69,1554.18,24.49,0.0,0.0,,,-964.67,588.29,3285.0,460.86,-0.13,1.42,0.0,284.1,277.41,0.01,,,,-1058.0,3250.0,,
